event_log_index,block_number,transaction_hash,asset_in,asset_out,from,to,amount_out,amount_in,protocol,metadata
15,21519269,0xbbfff67130df3d7b39fe0a72e58a840180d8d4927ada1e1462887c2affa1d1df,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,65184746066614926966784,66149197631455232,SushiSwap,null
27,21519269,0x6a377d7244d09750fa37164033a009487a7e7cecc51e0ff54fe987b5f11ef6b7,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,82411395513057280,65184745785139950256128,SushiSwap,null
7,21519269,0x47285261ea0c0ff0d0284e246153e2168da47129a94b08350098ecdbb573cbb5,0x8f66cf0f1db84f8ee2a46352409370a69ae4e059,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,71429748252737536,187044103458914304,UniswapV2,null
3,21519271,0xfe10f4b83b02691ea40405c14abbbcc76def2d76e277702d81662bcf80d11164,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,648905639865231614148608,646364653697368064,SushiSwap,null
15,21519271,0xfde5d8503a58037791b71e78016d6488e2e9c3f2ede044f2e33635b90917545f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,648905639865231614148608,646364653697368064,SushiSwap,null
25,21519271,0xb8961b07f2f5c91749a01364d2e45297372ff518794cf1b3c64ec569af1bf3a2,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,706192624712679424,648905639583756637437952,SushiSwap,null
7,21519271,0xfe10f4b83b02691ea40405c14abbbcc76def2d76e277702d81662bcf80d11164,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x555907a0b5c32df0feb35401187aed60a9191d74,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,24283597015875584,1698531893370159104,UniswapV2,null
21,21519271,0x40257e32bef750082c408054af8b82ab66803d2d02f9dea2de85b79669a1614a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x555907a0b5c32df0feb35401187aed60a9191d74,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,24283597015875584,1698531893370159104,UniswapV2,null
29,21519271,0xb8961b07f2f5c91749a01364d2e45297372ff518794cf1b3c64ec569af1bf3a2,0x555907a0b5c32df0feb35401187aed60a9191d74,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1740254021727289344,24283596999098368,UniswapV2,null
2,21519274,0x3fba100c6941659e2e9e26e1c301647d5ec5f18dd48544095c528b8413f65fed,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,183013994514,55659558985137127424,UniswapV2,"{""tick"":195508,""liquidity"":""129440926451344127"",""squareRootPriceX96"":""1.393418349302065969958343673955059e+33""}"
19,21519274,0x62a0e271bc5739a1d506477f1f401a6ea2ec163f209860144f2cae25c1b783e3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,183013994514,55659558985137127424,UniswapV2,"{""tick"":195508,""liquidity"":""129440926451344127"",""squareRootPriceX96"":""1.393418349302065969958343673955059e+33""}"
225,21519274,0xfbe601a79ac3c9b72a73de555dcddbe04afc1897727e693cd0924fe6cd07bddb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,183013994514,55659558985137127424,UniswapV2,"{""tick"":195508,""liquidity"":""129440926451344127"",""squareRootPriceX96"":""1.393418349302065969958343673955059e+33""}"
31,21519274,0xd1a6753f01f42ac4e7004f716481021bdfea6cccd781d963bdef1787152ec99d,0xb12907dcd65e09871bbd6f1659436f3be310af65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,55697325010527977473,183013985890,UniswapV2,"{""tick"":195214,""liquidity"":""297514572966986600"",""squareRootPriceX96"":""1.373053437345304223580328775728942e+33""}"
6,21519274,0x3fba100c6941659e2e9e26e1c301647d5ec5f18dd48544095c528b8413f65fed,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0xe9a53c43a0b58706e67341c4055de861e29ee943,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,5628719004102701350912,566401565234036736,UniswapV2,null
27,21519274,0x004ad24f24ed764cb1486294c510449bb26d9e3a76f628b78469c388c5f9e9ff,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0xe9a53c43a0b58706e67341c4055de861e29ee943,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,5628719004102701350912,566401565234036736,UniswapV2,null
59,21519274,0x0d5fecd0dea0c78cefa6cf9a7f7a287103b76a474d049cb9d5dd53d4fee5ec00,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0xe9a53c43a0b58706e67341c4055de861e29ee943,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,5628719004102701350912,566401565234036736,UniswapV2,null
101,21519274,0x9a1bd3b2f40dbafaf95a46cbaea994b177681494194909412f7d8c5d058fad67,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0xe9a53c43a0b58706e67341c4055de861e29ee943,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,5628719004102701350912,566401565234036736,UniswapV2,null
46,21519274,0xd1a6753f01f42ac4e7004f716481021bdfea6cccd781d963bdef1787152ec99d,0xe9a53c43a0b58706e67341c4055de861e29ee943,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,572369061514575872,5628718722627724640256,UniswapV2,null
3,21519275,0x97e35181e939f759250ff4380b44b892bbb1c230a3ad9b68bd25175dac77c140,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,65907606739380166721536,62334499081420800,SushiSwap,null
23,21519275,0x2faef448a7b365dfd724497269028e38e12a9f53577a32c8d9dc19f87967a30f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,65907606739380166721536,62334499081420800,SushiSwap,null
50,21519275,0x50e812f4dca100936ff9b28fa3a3fb69fb031d14e238ee1c011a5484016c2c75,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,69862752117587968,65907606457905190010880,SushiSwap,null
7,21519275,0x97e35181e939f759250ff4380b44b892bbb1c230a3ad9b68bd25175dac77c140,0xbabe3ce7835665464228df00b03246115c30730a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,62996688549183488,131997891332931584,UniswapV2,null
30,21519275,0x7ef164bf1b08d994595b9742e5db190863a1ade924e6f1381d3a851a211ce292,0xbabe3ce7835665464228df00b03246115c30730a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,62996688549183488,131997891332931584,UniswapV2,null
54,21519275,0x50e812f4dca100936ff9b28fa3a3fb69fb031d14e238ee1c011a5484016c2c75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbabe3ce7835665464228df00b03246115c30730a,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,132086036946747392,59795524886200320,UniswapV2,null
11,21519275,0x97e35181e939f759250ff4380b44b892bbb1c230a3ad9b68bd25175dac77c140,0xe28fc00cdeeaa73be0a23f0ef32ed73006f99744,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,42241250820096,92434843035500544,UniswapV2,null
41,21519275,0x052eee15a7a0358d3af675d90d3c4c17db24c12151820f5d529b82c195d6f4a7,0xe28fc00cdeeaa73be0a23f0ef32ed73006f99744,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,42241250820096,92434843035500544,UniswapV2,null
58,21519275,0x50e812f4dca100936ff9b28fa3a3fb69fb031d14e238ee1c011a5484016c2c75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe28fc00cdeeaa73be0a23f0ef32ed73006f99744,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,93950107497529344,42241250754560,UniswapV2,null
7,21519276,0xa0858297fc20db5ec9bbc98df146682b3a366c87679540cb05c2db33061bb853,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0xe9a53c43a0b58706e67341c4055de861e29ee943,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1707123044228177854464,172978680803360768,UniswapV2,null
18,21519276,0xbc64e999986f11b98c3e9cf1de2156d73f427cbd049d3dac234d6b8230488db9,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0xe9a53c43a0b58706e67341c4055de861e29ee943,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1707123044228177854464,172978680803360768,UniswapV2,null
28,21519276,0xf17954d2a5b168ec70976b6e652af26b9a1f290c762eec3af0d252cb61517e6c,0xe9a53c43a0b58706e67341c4055de861e29ee943,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,176811586927722496,1707123043128666226688,UniswapV2,null
26,21519277,0x5c775065a01c9024f41f2b9fd4f89840910add7b0e410bf3a44bf90c9df6b36b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x555907a0b5c32df0feb35401187aed60a9191d74,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,17935765023490048,971545102855962624,UniswapV2,null
31,21519277,0x533efb3a06388ff4ddee586e1a8fab3cde5fede8562d94002d0c35d86f4edb19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x555907a0b5c32df0feb35401187aed60a9191d74,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,17935765023490048,971545102855962624,UniswapV2,null
37,21519277,0xf3b21013d77ba54486e6d04b057220168ac46439b2441df4d79056c66aa04222,0x555907a0b5c32df0feb35401187aed60a9191d74,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,977991548119547904,17935765006712832,UniswapV2,null
3,21519279,0x59a7f4d71af12a4812e88106681f5eee0294bf2c1f3329c1cb78ae4e4ee69fcb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x555907a0b5c32df0feb35401187aed60a9191d74,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,15462431903973376,831977117318119424,UniswapV2,null
8,21519279,0xb94367d7e2462249869058ed497d507875edeb71db2c58bd22f9b5d85f4ce157,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x555907a0b5c32df0feb35401187aed60a9191d74,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,15462431903973376,831977117318119424,UniswapV2,null
12,21519279,0x5ed5c6686a82bd0d6e261c3760c7087297df4fda0e5f63708233c80b3e29cd2c,0x555907a0b5c32df0feb35401187aed60a9191d74,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,847781617714855936,15462431887196160,UniswapV2,null
14,21519280,0x89223731cd6e20ac0ea85252b3e911c80c4b58036858211a67c4d054cf6b6833,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,83607009980124976119808,49972506173374464,SushiSwap,null
30,21519280,0x4912d6010e58d059499b7e47191fc2cf2ffca8b76adfaf8a06051b0b5a1b98cd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,83607009980124976119808,49972506173374464,SushiSwap,null
55,21519280,0x457016770526bc6c031a4ea9acde0f4127e36e6e1d47120cb49e07182caceac9,0xc57d533c50bc22247d49a368880fb49a1caa39f7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,57691756405194752,83607009698649999409152,SushiSwap,null
18,21519280,0x89223731cd6e20ac0ea85252b3e911c80c4b58036858211a67c4d054cf6b6833,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2cc7a972ebc1865b346085655f929abfa74cd4dc,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,364713185008201709761505263616,475115986727469056,UniswapV2,null
42,21519280,0x72aa7e4fbf4969ba483e6151aadbaebacb0af0cfa471b2b88bfb77e39885ea06,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2cc7a972ebc1865b346085655f929abfa74cd4dc,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,364713185008201709761505263616,475115986727469056,UniswapV2,null
59,21519280,0x457016770526bc6c031a4ea9acde0f4127e36e6e1d47120cb49e07182caceac9,0x2cc7a972ebc1865b346085655f929abfa74cd4dc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,480019559479246848,364713180285835226891860049920,UniswapV2,null
22,21519280,0x89223731cd6e20ac0ea85252b3e911c80c4b58036858211a67c4d054cf6b6833,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,328150937526861824,67775859523584,UniswapV2,null
48,21519280,0x8e32be2225ac6c3690c999d86635fe2507231036e65e29c7d086e0adfd04eab3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,328150937526861824,67775859523584,UniswapV2,null
63,21519280,0x457016770526bc6c031a4ea9acde0f4127e36e6e1d47120cb49e07182caceac9,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,67785190604800,324650126863761408,UniswapV2,null
3,21519281,0x1cc8dd2395e24bb479dbea1353e39fc948d8591b6b3baf7a65473c96479011ec,0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0x00000000a991c429ee2ec6df19d40fe0c80088b8,2273607650455859494912,346250625496907776,UniswapV2,null
8,21519281,0x5cd0d323b26db3be8ea1aaa3288b3044856f778113a47a89978155c93ba651ca,0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0x00000000a991c429ee2ec6df19d40fe0c80088b8,2273607650455859494912,346250625496907776,UniswapV2,null
13,21519281,0x7ac9815f96ad01272765ad4dbef0122de7629950d8ed29e28162d8208544103e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0x00000000a991c429ee2ec6df19d40fe0c80088b8,390068251217887232,2273607368980882784256,UniswapV2,null
17,21519281,0x1240857c1340f8e71ccc8aeb73ea16be2c8216214be695cacf177fc60a6ee467,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2025b2f4c7abe6dcb3843c62c32dfa14990a6269,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1051614473858580480,619390686830681653248,UniswapV2,null
21,21519281,0x580f9d3d5e7a5fa10c55db035a3c7fe4d485bc01d9b2e59034c2b3342caeafc6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2025b2f4c7abe6dcb3843c62c32dfa14990a6269,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1051614473858580480,619390686830681653248,UniswapV2,null
30,21519281,0x8df2f3ae25113da539918de96a402b31e91bee837ac830c500b5161e03fed01e,0x2025b2f4c7abe6dcb3843c62c32dfa14990a6269,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,619466848901626068992,1042855296080281600,UniswapV2,null
3,21519282,0x1f0506edf65eb57695f9bd54bd81ee7dfda591a1ca756e805ae4a54386d5a688,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x667102bd3413bfeaa3dffb48fa8288819e480a88,0x8af9ca49688e52787f31742dc259002148efaa62,0x8af9ca49688e52787f31742dc259002148efaa62,1378528842,115853206742892544,UniswapV2,null
8,21519282,0x3cbe5b5e90444c8cbf460b40d0ab0eb7094cbf9fa5bd97a24b84872f5a5ebece,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x667102bd3413bfeaa3dffb48fa8288819e480a88,0x8af9ca49688e52787f31742dc259002148efaa62,0x8af9ca49688e52787f31742dc259002148efaa62,1378528842,115853206742892544,UniswapV2,null
12,21519282,0x09460dd395db457652bce3f2fa600c8db48e5076d8e4ac7face000acee2406c5,0x667102bd3413bfeaa3dffb48fa8288819e480a88,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8af9ca49688e52787f31742dc259002148efaa62,0x8af9ca49688e52787f31742dc259002148efaa62,116505771188944896,1378528842,UniswapV2,null
48,21519282,0x06a7ac7b6cbff6056f09c54d16868d35e5bdf6bd6ee641b6379c94d2d01afcb8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7391425ca7cee3ee03e09794b819291a572af83e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x88e94c5d2cbe99a9ba78872e14c5a4f71c3dec57,76499753055746,300000000000000000,UniswapV2,null
53,21519282,0xdbd27e21c8e9b1599618ab3c29a6dc9b0a2bf5e9efe0101ab5d79342fa7e47e7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7391425ca7cee3ee03e09794b819291a572af83e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x88e94c5d2cbe99a9ba78872e14c5a4f71c3dec57,76499753055746,300000000000000000,UniswapV2,null
262,21519282,0xe75c9e0cbc1128347c69eec8f91971ccb20eb8df53959b89e591a4c8cfe4b5a9,0x7391425ca7cee3ee03e09794b819291a572af83e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1442206707069525624,380758843180728,UniswapV2,null
37,21519284,0x028c72a1dc450928d177c4afa76d451757446f45c604f5edb4b1c879759022c2,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,111211595431936,537838688239878144,UniswapV2,null
50,21519284,0x25860f92a9aa0ebbadb33799ecfb435ecf2ef5faea505b1642f60ed9a86facba,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,111211595431936,537838688239878144,UniswapV2,null
76,21519284,0x347de893329e249aa996a0b97396020bea1714d201d7c42fb6a814859b51a0a6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,540271671248945152,111211595366400,UniswapV2,null
40,21519284,0x028c72a1dc450928d177c4afa76d451757446f45c604f5edb4b1c879759022c2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x88909d489678dd17aa6d9609f89b0419bf78fd9a,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,7752889378839315343450,267993851757592576,UniswapV2,"{""tick"":-102494,""liquidity"":""1.697021130813413207376e+21"",""squareRootPriceX96"":""4.71391169014223384539496115e+26""}"
56,21519284,0x14c32d68d1fa06bf596634134be7d91f46022ee863600b733defeeb18b2c413b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x88909d489678dd17aa6d9609f89b0419bf78fd9a,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,7752889378839315343450,267993851757592576,UniswapV2,"{""tick"":-102494,""liquidity"":""1.697021130813413207376e+21"",""squareRootPriceX96"":""4.71391169014223384539496115e+26""}"
79,21519284,0x347de893329e249aa996a0b97396020bea1714d201d7c42fb6a814859b51a0a6,0x88909d489678dd17aa6d9609f89b0419bf78fd9a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,269533352720072705,7752888165585535373628,UniswapV2,"{""tick"":-102913,""liquidity"":""1.697021130813413207376e+21"",""squareRootPriceX96"":""4.61600363650030194469702988e+26""}"
3,21519285,0xaf88d2869bad3d4822f9a1d996aea341babbb0e0acf01d85c79b673c4b4e2703,0x009c1be34e50826f537f969e2a6f5236494e73da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,35718939803648,132299767454629888,UniswapV2,null
20,21519285,0x4d2d76d7d59fc02d6b4ae59fd38824bae5aa2e3a0f03b043b921ccee12951c6e,0x009c1be34e50826f537f969e2a6f5236494e73da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,35718939803648,132299767454629888,UniswapV2,null
26,21519285,0x85d76872545575be494610a0b0c5ff7ae8125eed886bdb47fd17f12d3bc404ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x009c1be34e50826f537f969e2a6f5236494e73da,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,137413239553130496,35718939738112,UniswapV2,null
23,21519288,0x68eb7b134bbe6db197f1349911f037c6ab8acabfed651db284861028cc577663,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x000000d40b595b94918a28b27d1e2c66f43a51d3,280893011656704,1357494271543869440,UniswapV2,null
32,21519288,0x1eefaed7bf203104af188bab8add2273f29cabb20a8da3c4c24e1cf64b9a5bf9,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x000000d40b595b94918a28b27d1e2c66f43a51d3,280893011656704,1357494271543869440,UniswapV2,null
48,21519288,0xc2b195b43739d1fbf4d145d48ea927a53dba51b35264bb202b6f27691328da65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x000000d40b595b94918a28b27d1e2c66f43a51d3,1367774636544098304,280893011656704,UniswapV2,null
27,21519288,0x68eb7b134bbe6db197f1349911f037c6ab8acabfed651db284861028cc577663,0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x000000d40b595b94918a28b27d1e2c66f43a51d3,479540564832108412928,69750495765331968,UniswapV2,null
38,21519288,0xfcbd0b7c16fd3c8567b4090a5a1f440511f70987511954c6a7cff903b1a61f23,0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x000000d40b595b94918a28b27d1e2c66f43a51d3,479540564832108412928,69750495765331968,UniswapV2,null
